game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-23,29-232,DEN,@,POR,W (+8),0,19:28,2,4,.500,0,0,,1,2,.500,3,1,4,5,1,0,0,2,5,8.7,-8
2,2019-10-25,29-234,DEN,,PHO,W (+1),0,11:56,0,2,.000,0,0,,2,3,.667,0,5,5,1,0,1,1,3,2,0.9,-3
3,2019-10-28,29-237,DEN,@,SAC,W (+7),0,18:40,5,6,.833,0,0,,0,0,,5,2,7,3,0,1,0,2,10,13.9,+10
4,2019-10-29,29-238,DEN,,DAL,L (-3),0,14:59,2,3,.667,0,0,,3,6,.500,1,3,4,3,0,0,0,0,7,8.2,-18
5,2019-10-31,29-240,DEN,@,NOP,L (-15),0,15:27,4,5,.800,0,0,,2,2,1.000,2,5,7,1,1,1,3,6,10,8.0,-2
6,2019-11-02,29-242,DEN,@,ORL,W (+4),0,15:23,0,2,.000,0,1,.000,3,4,.750,2,1,3,3,1,0,2,5,3,2.0,-11
7,2019-11-05,29-245,DEN,,MIA,W (+20),0,23:29,5,9,.556,0,0,,0,0,,1,6,7,3,2,0,0,2,10,11.5,+8
8,2019-11-08,29-248,DEN,,PHI,W (+3),0,10:14,1,3,.333,0,0,,0,2,.000,0,3,3,1,2,2,3,3,2,0.3,-15
9,2019-11-10,29-250,DEN,@,MIN,W (+2),0,17:04,0,1,.000,0,0,,2,5,.400,1,7,8,3,0,2,4,3,2,1.2,+4
