game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-23,26-310,SAC,@,PHO,L (-29),1,31:10,10,19,.526,6,12,.500,2,2,1.000,2,3,5,2,0,0,5,2,28,16.6,-15
2,2019-10-25,26-312,SAC,,POR,L (-10),1,31:39,7,18,.389,4,11,.364,3,3,1.000,1,4,5,1,0,0,3,3,21,9.6,-8
3,2019-10-26,26-313,SAC,@,UTA,L (-32),1,20:00,1,7,.143,1,3,.333,0,0,,0,2,2,0,0,0,1,0,3,-1.9,-29
4,2019-10-28,26-315,SAC,,DEN,L (-7),1,33:52,2,13,.154,1,6,.167,0,0,,1,3,4,4,1,2,5,5,5,-3.5,-11
5,2019-10-30,26-317,SAC,,CHO,L (-7),1,37:40,8,22,.364,7,16,.438,0,0,,0,1,1,4,2,0,2,4,23,12.3,-7
6,2019-11-01,26-319,SAC,,UTA,W (+1),1,29:45,9,16,.563,0,5,.000,0,0,,1,4,5,1,1,0,4,3,18,8.8,+9
7,2019-11-03,26-321,SAC,@,NYK,W (+21),1,30:29,8,16,.500,5,11,.455,1,3,.333,0,4,4,1,1,1,1,3,22,14.6,+26
8,2019-11-06,26-324,SAC,@,TOR,L (-4),1,31:40,7,16,.438,5,7,.714,2,2,1.000,1,7,8,0,1,1,2,2,21,14.3,-14
9,2019-11-08,26-326,SAC,@,ATL,W (+12),1,25:54,9,17,.529,3,8,.375,1,1,1.000,1,4,5,1,0,1,2,1,22,14.6,-4
