game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-22,26-213,LAL,@,LAC,L (-10),0,16:56,2,7,.286,0,3,.000,0,0,,0,1,1,2,0,0,1,0,4,0.6,-9
2,2019-10-25,26-216,LAL,,UTA,W (+9),0,21:12,2,8,.250,0,1,.000,0,0,,0,1,1,3,0,0,1,0,4,0.6,0
3,2019-10-27,26-218,LAL,,CHO,W (+19),0,24:02,5,9,.556,2,4,.500,0,0,,1,2,3,8,0,0,0,3,12,13.4,+10
4,2019-10-29,26-220,LAL,,MEM,W (+29),0,22:00,3,8,.375,1,5,.200,0,0,,0,3,3,1,1,0,2,0,7,3.2,+25
5,2019-11-01,26-223,LAL,@,DAL,W (+9),0,4:23,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3
6,2019-11-03,26-225,LAL,@,SAS,W (+7),0,5:03,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,+4
7,2019-11-05,26-227,LAL,@,CHI,W (+6),0,26:03,6,9,.667,3,4,.750,2,3,.667,2,2,4,2,1,1,1,0,17,16.8,+14
8,2019-11-08,26-230,LAL,,MIA,W (+15),0,14:45,1,4,.250,0,2,.000,0,0,,0,0,0,2,0,0,2,2,2,-1.8,-5
9,2019-11-10,26-232,LAL,,TOR,L (-9),0,11:59,3,5,.600,1,1,1.000,0,0,,0,1,1,3,1,0,1,1,7,6.7,-5
