game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
,2019-10-24,25-136,ATL,@,DET,W (+17),,,,,,,,,,,,,,,,,,,,,,
,2019-10-26,25-138,ATL,,ORL,W (+4),,,,,,,,,,,,,,,,,,,,,,
,2019-10-28,25-140,ATL,,PHI,L (-2),,,,,,,,,,,,,,,,,,,,,,
1,2019-10-29,25-141,ATL,@,MIA,L (-15),0,14:27,1,2,.500,0,0,,4,6,.667,2,1,3,2,1,0,0,2,6,7.5,+2
2,2019-10-31,25-143,ATL,,MIA,L (-9),0,19:28,6,10,.600,0,2,.000,0,0,,0,3,3,2,0,0,3,2,12,5.9,+9
3,2019-11-05,25-148,ATL,,SAS,W (+8),0,6:18,1,3,.333,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2,0.6,-1
4,2019-11-06,25-149,ATL,,CHI,L (-20),0,16:05,1,3,.333,0,1,.000,0,2,.000,0,2,2,1,1,0,3,4,2,-2.8,-5
5,2019-11-08,25-151,ATL,,SAC,L (-12),0,7:10,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1.3,-6
6,2019-11-10,25-153,ATL,@,POR,L (-11),0,16:52,1,2,.500,0,1,.000,2,3,.667,0,2,2,1,0,0,0,1,4,3.5,+8
