game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-23,30-051,DET,@,IND,W (+9),1,22:36,3,11,.273,1,4,.250,1,2,.500,0,3,3,2,1,0,2,1,8,2.0,-3
2,2019-10-24,30-052,DET,,ATL,L (-17),1,25:43,3,11,.273,1,4,.250,0,0,,3,3,6,2,0,0,2,3,7,1.7,-14
3,2019-10-26,30-054,DET,,PHI,L (-6),1,26:28,5,7,.714,2,4,.500,5,7,.714,0,6,6,1,2,1,4,4,17,12.9,+3
4,2019-10-28,30-056,DET,,IND,W (+2),1,26:35,3,5,.600,2,2,1.000,0,0,,0,1,1,1,0,0,4,5,8,0.7,-6
5,2019-10-30,30-058,DET,@,TOR,L (-12),1,32:08,7,13,.538,2,5,.400,0,0,,0,5,5,2,0,0,2,2,16,9.8,-13
6,2019-11-01,30-060,DET,@,CHI,L (-6),1,31:47,5,12,.417,1,6,.167,1,2,.500,1,3,4,1,1,0,3,3,12,4.3,-18
7,2019-11-02,30-061,DET,,BRK,W (+4),1,34:27,5,12,.417,0,2,.000,3,4,.750,0,4,4,2,1,0,1,2,13,8.0,+5
8,2019-11-04,30-063,DET,@,WAS,L (-16),1,14:11,2,4,.500,0,1,.000,0,0,,0,2,2,0,0,0,2,3,4,-0.6,-18
9,2019-11-06,30-065,DET,,NYK,W (+20),1,29:24,7,11,.636,4,7,.571,4,5,.800,0,4,4,5,2,0,3,1,22,20.0,+13
10,2019-11-08,30-067,DET,@,IND,L (-6),1,25:59,5,10,.500,2,5,.400,1,1,1.000,0,2,2,2,1,0,2,3,13,7.8,-10
11,2019-11-11,30-070,DET,,MIN,L (-6),0,24:02,3,7,.429,2,2,1.000,2,2,1.000,0,6,6,2,0,0,1,2,10,7.7,-7
