game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-23,26-345,WAS,@,DAL,L (-8),0,28:47,2,8,.250,2,6,.333,1,1,1.000,0,4,4,0,1,0,1,5,7,1.4,-17
2,2019-10-25,26-347,WAS,@,OKC,W (+12),0,27:28,5,12,.417,3,9,.333,0,0,,0,3,3,2,1,0,2,3,13,6.7,+16
3,2019-10-26,26-348,WAS,@,SAS,L (-2),0,32:29,7,7,1.000,5,5,1.000,4,5,.800,0,2,2,1,0,1,0,0,23,22.5,-6
4,2019-10-30,26-352,WAS,,HOU,L (-1),0,26:57,7,10,.700,6,9,.667,1,1,1.000,0,3,3,2,0,0,0,4,21,17.5,+4
5,2019-11-02,26-355,WAS,,MIN,L (-22),0,27:07,2,10,.200,2,7,.286,2,2,1.000,0,3,3,2,0,0,1,2,8,2.3,-11
6,2019-11-04,26-357,WAS,,DET,W (+16),0,22:14,3,7,.429,3,6,.500,0,0,,1,0,1,0,1,1,0,4,9,6.1,+7
7,2019-11-06,26-359,WAS,@,IND,L (-15),0,28:39,4,8,.500,3,6,.500,0,0,,1,3,4,2,1,0,1,3,11,8.8,-3
8,2019-11-08,26-361,WAS,,CLE,L (-13),0,26:20,2,10,.200,1,8,.125,0,0,,0,3,3,0,0,1,0,1,5,0.0,+4
