game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
,2019-10-23,30-039,MIA,,MEM,W (+19),,,,,,,,,,,,,,,,,,,,,,
,2019-10-26,30-042,MIA,@,MIL,W (+5),,,,,,,,,,,,,,,,,,,,,,
,2019-10-27,30-043,MIA,@,MIN,L (-7),,,,,,,,,,,,,,,,,,,,,,
1,2019-10-29,30-045,MIA,,ATL,W (+15),1,30:40,5,11,.455,1,2,.500,10,15,.667,4,1,5,2,3,0,4,1,21,16.4,+15
2,2019-10-31,30-047,MIA,@,ATL,W (+9),1,35:11,2,10,.200,0,2,.000,1,2,.500,1,8,9,11,6,3,4,1,5,12.9,+21
3,2019-11-03,30-050,MIA,,HOU,W (+29),1,27:27,7,15,.467,2,6,.333,2,3,.667,2,5,7,9,4,1,1,2,18,22.0,+29
4,2019-11-05,30-052,MIA,@,DEN,L (-20),1,29:18,3,12,.250,0,3,.000,10,12,.833,4,3,7,4,2,0,3,0,16,13.5,-23
5,2019-11-07,30-054,MIA,@,PHO,W (+16),1,33:59,11,16,.688,2,2,1.000,10,10,1.000,1,4,5,4,0,0,1,4,34,29.3,-3
6,2019-11-08,30-055,MIA,@,LAL,L (-15),1,38:06,7,16,.438,0,4,.000,8,8,1.000,2,4,6,3,2,0,0,0,22,20.3,-13
