game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-24,26-130,ATL,@,DET,W (+17),1,23:53,1,5,.200,0,2,.000,2,2,1.000,2,4,6,1,2,1,1,2,4,5.1,+1
2,2019-10-26,26-132,ATL,,ORL,W (+4),1,19:39,1,4,.250,1,2,.500,0,0,,0,4,4,1,0,1,2,4,3,-0.4,+1
3,2019-10-28,26-134,ATL,,PHI,L (-2),1,18:10,2,7,.286,0,4,.000,1,2,.500,2,1,3,3,1,0,0,3,5,4.1,+1
4,2019-10-29,26-135,ATL,@,MIA,L (-15),1,18:00,2,6,.333,0,2,.000,0,0,,2,2,4,2,0,4,2,1,4,4.4,-20
5,2019-10-31,26-137,ATL,,MIA,L (-9),1,14:10,2,5,.400,1,3,.333,0,0,,1,3,4,1,0,0,2,3,5,1.4,-9
6,2019-11-05,26-142,ATL,,SAS,W (+8),1,14:27,0,2,.000,0,1,.000,1,1,1.000,1,5,6,0,0,1,1,0,1,1.5,-4
7,2019-11-06,26-143,ATL,,CHI,L (-20),1,11:09,2,4,.500,0,1,.000,2,2,1.000,0,4,4,0,0,2,0,1,6,6.2,-12
8,2019-11-08,26-145,ATL,,SAC,L (-12),1,21:43,2,4,.500,0,0,,0,2,.000,1,6,7,0,0,3,0,2,4,5.0,-11
9,2019-11-10,26-147,ATL,@,POR,L (-11),1,15:16,2,5,.400,0,2,.000,0,0,,1,1,2,0,0,2,0,4,4,2.1,-9
