game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-23,22-211,SAC,@,PHO,L (-29),0,1:59,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,1,0,1,0.3,+1
2,2019-10-25,22-213,SAC,,POR,L (-10),0,2:34,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,1,0,-1.1,+6
3,2019-10-26,22-214,SAC,@,UTA,L (-32),0,20:39,3,9,.333,1,4,.250,1,1,1.000,1,2,3,3,0,0,0,1,8,5.9,0
,2019-10-28,22-216,SAC,,DEN,L (-7),,,,,,,,,,,,,,,,,,,,,,
4,2019-10-30,22-218,SAC,,CHO,L (-7),0,2:56,0,1,.000,0,1,.000,2,2,1.000,1,0,1,0,0,1,1,0,2,1.7,+8
,2019-11-01,22-220,SAC,,UTA,W (+1),,,,,,,,,,,,,,,,,,,,,,
5,2019-11-03,22-222,SAC,@,NYK,W (+21),0,5:41,0,1,.000,0,0,,0,2,.000,0,1,1,0,0,0,0,2,0,-2.0,-7
,2019-11-06,22-225,SAC,@,TOR,L (-4),,,,,,,,,,,,,,,,,,,,,,
,2019-11-08,22-227,SAC,@,ATL,W (+12),,,,,,,,,,,,,,,,,,,,,,
