game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-23,27-169,PHO,,SAC,W (+29),0,16:38,4,8,.500,2,4,.500,0,0,,0,2,2,2,2,1,2,1,10,8.3,+10
2,2019-10-25,27-171,PHO,@,DEN,L (-1),0,25:26,4,7,.571,1,2,.500,0,0,,0,1,1,0,0,0,1,3,9,3.8,-4
3,2019-10-26,27-172,PHO,,LAC,W (+8),0,21:05,3,8,.375,2,6,.333,2,2,1.000,1,1,2,4,0,0,0,4,10,7.8,-5
4,2019-10-28,27-174,PHO,,UTA,L (-1),0,19:37,0,4,.000,0,1,.000,2,2,1.000,0,3,3,1,0,0,1,0,2,-0.2,+15
5,2019-10-30,27-176,PHO,@,GSW,W (+11),0,12:10,1,3,.333,0,1,.000,0,0,,0,2,2,1,0,0,1,0,2,0.6,-6
6,2019-11-02,27-179,PHO,@,MEM,W (+9),0,20:25,3,4,.750,3,3,1.000,0,0,,0,0,0,5,0,0,0,2,9,10.1,+3
7,2019-11-04,27-181,PHO,,PHI,W (+5),0,20:27,4,7,.571,0,3,.000,0,0,,0,1,1,0,0,0,1,3,8,2.8,0
8,2019-11-07,27-184,PHO,,MIA,L (-16),0,16:02,3,6,.500,2,4,.500,3,4,.750,0,1,1,0,0,0,2,1,11,5.5,-15
9,2019-11-10,27-187,PHO,,BRK,W (+26),0,16:33,5,12,.417,3,7,.429,1,2,.500,0,0,0,2,0,0,0,1,14,8.2,-12
