game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-23,27-138,CLE,@,ORL,L (-9),0,18:19,2,12,.167,0,5,.000,3,3,1.000,1,1,2,0,2,0,1,0,7,1.4,-12
2,2019-10-26,27-141,CLE,,IND,W (+11),0,17:37,5,8,.625,2,3,.667,3,4,.750,0,2,2,1,2,0,2,1,15,11.9,+1
3,2019-10-28,27-143,CLE,@,MIL,L (-17),0,25:16,6,13,.462,2,6,.333,3,3,1.000,0,0,0,4,0,0,1,0,17,12.1,-17
4,2019-10-30,27-145,CLE,,CHI,W (+6),0,25:54,4,6,.667,1,1,1.000,8,9,.889,0,0,0,4,0,0,0,2,17,16.0,+8
5,2019-11-01,27-147,CLE,@,IND,L (-7),0,27:04,6,12,.500,1,6,.167,7,7,1.000,0,2,2,5,1,1,2,3,20,16.6,-8
6,2019-11-03,27-149,CLE,,DAL,L (-20),0,21:42,6,11,.545,5,10,.500,0,0,,0,1,1,1,1,1,1,0,17,13.4,-1
7,2019-11-05,27-151,CLE,,BOS,L (-6),0,26:24,4,13,.308,1,5,.200,3,3,1.000,0,3,3,4,0,2,1,1,12,8.2,-1
8,2019-11-08,27-154,CLE,@,WAS,W (+13),0,21:40,4,14,.286,1,7,.143,1,1,1.000,2,2,4,0,1,0,0,2,10,4.0,-1
9,2019-11-10,27-156,CLE,@,NYK,W (+21),0,19:31,6,14,.429,1,4,.250,4,4,1.000,0,3,3,1,2,0,3,2,17,9.4,-5
