game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-23,25-198,PHO,,SAC,W (+29),1,21:16,2,7,.286,1,4,.250,2,2,1.000,0,4,4,0,1,1,0,1,7,5.4,+12
2,2019-10-25,25-200,PHO,@,DEN,L (-1),1,31:26,3,11,.273,0,3,.000,0,0,,2,6,8,2,0,0,1,2,6,2.3,-6
3,2019-10-26,25-201,PHO,,LAC,W (+8),1,34:27,5,8,.625,3,6,.500,2,4,.500,1,9,10,3,2,0,1,2,15,16.3,+12
4,2019-10-28,25-203,PHO,,UTA,L (-1),1,20:43,1,2,.500,1,1,1.000,1,2,.500,0,1,1,3,0,0,2,3,4,1.8,-3
5,2019-10-30,25-205,PHO,@,GSW,W (+11),1,31:23,7,15,.467,2,5,.400,0,0,,6,3,9,5,5,0,1,3,16,19.7,+24
6,2019-11-02,25-208,PHO,@,MEM,W (+9),1,24:33,4,11,.364,1,5,.200,0,0,,0,7,7,1,1,1,1,1,9,6.0,+18
7,2019-11-04,25-210,PHO,,PHI,W (+5),1,25:12,2,6,.333,1,3,.333,0,0,,2,4,6,1,1,0,5,1,5,0.5,-5
8,2019-11-07,25-213,PHO,,MIA,L (-16),1,29:09,3,9,.333,2,7,.286,1,1,1.000,0,4,4,2,1,0,2,2,9,4.7,-4
9,2019-11-10,25-216,PHO,,BRK,W (+26),1,25:58,3,8,.375,2,5,.400,4,4,1.000,1,3,4,3,1,0,1,2,12,10.5,+27
