game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-23,30-072,SAC,@,PHO,L (-29),1,14:13,1,3,.333,0,1,.000,1,1,1.000,1,5,6,1,0,1,2,3,3,1.7,-7
2,2019-10-25,30-074,SAC,,POR,L (-10),1,20:54,3,9,.333,0,4,.000,0,0,,3,5,8,0,1,0,4,5,6,-0.5,-9
3,2019-10-26,30-075,SAC,@,UTA,L (-32),1,28:01,3,8,.375,2,5,.400,3,3,1.000,2,4,6,0,0,1,7,3,11,1.7,-24
4,2019-10-28,30-077,SAC,,DEN,L (-7),1,16:54,2,6,.333,0,1,.000,0,0,,3,0,3,0,1,1,1,4,4,1.8,-18
5,2019-10-30,30-079,SAC,,CHO,L (-7),0,4:13,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-4
6,2019-11-01,30-081,SAC,,UTA,W (+1),0,27:15,4,10,.400,1,6,.167,1,1,1.000,2,5,7,1,0,2,1,5,10,6.6,+11
7,2019-11-03,30-083,SAC,@,NYK,W (+21),0,14:40,1,3,.333,0,1,.000,0,0,,3,5,8,3,1,1,2,3,2,4.5,0
8,2019-11-06,30-086,SAC,@,TOR,L (-4),0,17:12,2,6,.333,2,5,.400,0,0,,2,1,3,0,0,0,0,1,6,3.9,-9
9,2019-11-08,30-088,SAC,@,ATL,W (+12),0,11:03,0,2,.000,0,1,.000,4,4,1.000,2,1,3,0,0,0,0,1,4,3.9,0
