game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-23,29-045,CLE,@,ORL,L (-9),0,18:06,2,6,.333,0,4,.000,1,2,.500,0,1,1,3,1,0,0,2,5,3.8,-5
2,2019-10-26,29-048,CLE,,IND,W (+11),0,18:36,0,4,.000,0,4,.000,0,0,,1,0,1,3,1,0,1,3,0,-1.2,+11
3,2019-10-28,29-050,CLE,@,MIL,L (-17),0,21:37,2,5,.400,0,2,.000,1,1,1.000,0,2,2,3,0,0,2,3,5,1.8,-6
4,2019-10-30,29-052,CLE,,CHI,W (+6),0,13:32,0,1,.000,0,1,.000,0,0,,1,0,1,1,1,0,1,0,0,0.7,+2
,2019-11-01,29-054,CLE,@,IND,L (-7),,,,,,,,,,,,,,,,,,,,,,
,2019-11-03,29-056,CLE,,DAL,L (-20),,,,,,,,,,,,,,,,,,,,,,
5,2019-11-05,29-058,CLE,,BOS,L (-6),0,12:02,2,4,.500,0,1,.000,0,0,,0,2,2,2,0,0,1,0,4,3.0,-7
6,2019-11-08,29-061,CLE,@,WAS,W (+13),0,11:07,2,6,.333,1,4,.250,2,2,1.000,0,3,3,1,0,0,1,2,7,3.4,+8
7,2019-11-10,29-063,CLE,@,NYK,W (+21),0,11:55,0,3,.000,0,1,.000,0,0,,1,3,4,1,1,1,0,2,0,1.1,-5
